case,time_s,probe,x,y,u,v,speed
single,1.75000000,Q6,12.0,-1.0,0.2953120957,-1.000586571e-07,0.2953120957
single,1.80000000,Q1,2.0,0.0,0.2774226847,-0.0002200337766,0.277422772
single,1.80000000,Q2,4.0,0.75,0.2996534933,-0.00214241362,0.2996611519
single,1.80000000,Q3,6.0,-0.75,0.3017587672,0.0003241262528,0.3017589412
single,1.80000000,Q4,8.0,0.0,0.3021852651,-2.216454505e-05,0.3021852659
single,1.80000000,Q5,10.0,1.0,0.3023055939,-2.959618919e-05,0.3023055954
single,1.80000000,Q6,12.0,-1.0,0.3023157006,-2.051760133e-07,0.3023157006
single,1.85000000,Q1,2.0,0.0,0.2835278686,-0.0002323227273,0.2835279638
single,1.85000000,Q2,4.0,0.75,0.3065162611,-0.002213898112,0.3065242562
single,1.85000000,Q3,6.0,-0.75,0.3086871696,0.0003332393139,0.3086873494
single,1.85000000,Q4,8.0,0.0,0.3091275271,-2.342476659e-05,0.309127528
single,1.85000000,Q5,10.0,1.0,0.309251775,-3.07740333e-05,0.3092517765
single,1.85000000,Q6,12.0,-1.0,0.3092620605,-3.19081061e-07,0.3092620605
single,1.90000000,Q1,2.0,0.0,0.289550589,-0.000245089309,0.2895506927
single,1.90000000,Q2,4.0,0.75,0.3133086476,-0.002286281815,0.3133169893
single,1.90000000,Q3,6.0,-0.75,0.3155457274,0.0003423658649,0.3155459131
single,1.90000000,Q4,8.0,0.0,0.3160000992,-2.472893351e-05,0.3160001002
single,1.90000000,Q5,10.0,1.0,0.3161283052,-3.197714305e-05,0.3161283069
single,1.90000000,Q6,12.0,-1.0,0.3161387627,-4.405098181e-07,0.3161387627
single,1.95000000,Q1,2.0,0.0,0.295490822,-0.0002583316784,0.2954909349
single,1.95000000,Q2,4.0,0.75,0.3200305338,-0.002359559695,0.3200392321
single,1.95000000,Q3,6.0,-0.75,0.3223343176,0.0003515054761,0.3223345092
single,1.95000000,Q4,8.0,0.0,0.3228028574,-2.607699768e-05,0.3228028584
single,1.95000000,Q5,10.0,1.0,0.3229350605,-3.320544085e-05,0.3229350622
single,1.95000000,Q6,12.0,-1.0,0.322945683,-5.694496344e-07,0.322945683
single,2.00000000,Q1,2.0,0.0,0.3013485676,-0.0002720498353,0.3013486904
single,2.00000000,Q2,4.0,0.75,0.3266819197,-0.002433731753,0.326690985
single,2.00000000,Q3,6.0,-0.75,0.3290529401,0.0003606581473,0.3290531378
single,2.00000000,Q4,8.0,0.0,0.3295358016,-2.746895911e-05,0.3295358027
single,2.00000000,Q5,10.0,1.0,0.3296720406,-3.445892672e-05,0.3296720424
single,2.00000000,Q6,12.0,-1.0,0.3296828213,-7.059005098e-07,0.3296828213
single,2.05000000,Q1,2.0,0.0,0.307123826,-0.0002862437797,0.3071239594
single,2.05000000,Q2,4.0,0.75,0.3332628051,-0.002508797987,0.3332722481
single,2.05000000,Q3,6.0,-0.75,0.3357015951,0.0003698238786,0.3357017988
single,2.05000000,Q4,8.0,0.0,0.3361989318,-2.890481779e-05,0.3361989331
single,2.05000000,Q5,10.0,1.0,0.3363392457,-3.573760064e-05,0.3363392476
single,2.05000000,Q6,12.0,-1.0,0.3363501777,-8.498624445e-07,0.3363501777
single,2.10000000,Q1,2.0,0.0,0.312816597,-0.0003009135117,0.3128167417
single,2.10000000,Q2,4.0,0.75,0.3397731902,-0.002584758399,0.3397830216
single,2.10000000,Q3,6.0,-0.75,0.3422802825,0.0003790026699,0.3422804923
single,2.10000000,Q4,8.0,0.0,0.3427922481,-3.038457373e-05,0.3427922494
single,2.10000000,Q5,10.0,1.0,0.3429366758,-3.704146263e-05,0.3429366778
single,2.10000000,Q6,12.0,-1.0,0.3429477521,-1.001335438e-06,0.3429477521
single,2.15000000,Q1,2.0,0.0,0.318425176,-0.0003161272836,0.3184253329
single,2.15000000,Q2,4.0,0.75,0.3462207609,-0.002662005462,0.3462309945
single,2.15000000,Q3,6.0,-0.75,0.348797058,0.0003882420507,0.3487972741
single,2.15000000,Q4,8.0,0.0,0.3493238465,-3.190910367e-05,0.349323848
single,2.15000000,Q5,10.0,1.0,0.3494724457,-3.837296228e-05,0.3494724478
single,2.15000000,Q6,12.0,-1.0,0.3494836618,-1.159753507e-06,0.3494836618
single,2.20000000,Q1,2.0,0.0,0.3239490737,-0.0003319046801,0.3239492437
single,2.20000000,Q2,4.0,0.75,0.3526077228,-0.002740651795,0.3526183735
single,2.20000000,Q3,6.0,-0.75,0.3552542333,0.0003975556594,0.3552544557
single,2.20000000,Q4,8.0,0.0,0.3557960503,-3.34786592e-05,0.3557960519
single,2.20000000,Q5,10.0,1.0,0.3559488839,-3.973280249e-05,0.3559488861
single,2.20000000,Q6,12.0,-1.0,0.355960236,-1.324954242e-06,0.355960236
single,2.25000000,Q1,2.0,0.0,0.3293895695,-0.0003481944841,0.3293897535
single,2.25000000,Q2,4.0,0.75,0.358928308,-0.002820402883,0.358939389
single,2.25000000,Q3,6.0,-0.75,0.3616457631,0.0004069078294,0.361645992
single,2.25000000,Q4,8.0,0.0,0.3622027839,-3.50925824e-05,0.3622027856
single,2.25000000,Q5,10.0,1.0,0.362359901,-4.111914506e-05,0.3623599033
single,2.25000000,Q6,12.0,-1.0,0.3623713834,-1.497362366e-06,0.3623713834
single,2.30000000,Q1,2.0,0.0,0.3347466633,-0.0003649966954,0.3347468623
single,2.30000000,Q2,4.0,0.75,0.3651825167,-0.002901258723,0.3651940413
single,2.30000000,Q3,6.0,-0.75,0.3679716476,0.0004162985606,0.3679718831
single,2.30000000,Q4,8.0,0.0,0.3685440475,-3.675087325e-05,0.3685440493
single,2.30000000,Q5,10.0,1.0,0.3687054969,-4.253198998e-05,0.3687054993
single,2.30000000,Q6,12.0,-1.0,0.368717104,-1.676977879e-06,0.368717104
single,2.35000000,Q1,2.0,0.0,0.3400203551,-0.000382311314,0.34002057
single,2.35000000,Q2,4.0,0.75,0.3713703489,-0.002983219317,0.3713823308
single,2.35000000,Q3,6.0,-0.75,0.3742318867,0.0004257278531,0.3742321288
single,2.35000000,Q4,8.0,0.0,0.3748198409,-3.845353177e-05,0.3748198429
single,2.35000000,Q5,10.0,1.0,0.3749856717,-4.397133727e-05,0.3749856743
single,2.35000000,Q6,12.0,-1.0,0.3749973978,-1.863800779e-06,0.3749973978
single,2.40000000,Q1,2.0,0.0,0.3452106449,-0.00040013834,0.3452108768
single,2.40000000,Q2,4.0,0.75,0.3774918045,-0.003066284665,0.3775042577
single,2.40000000,Q3,6.0,-0.75,0.3804264803,0.0004351957069,0.3804267293
single,2.40000000,Q4,8.0,0.0,0.3810301642,-4.020055796e-05,0.3810301664
single,2.40000000,Q5,10.0,1.0,0.3812004253,-4.543718691e-05,0.381200428
single,2.40000000,Q6,12.0,-1.0,0.3812122649,-2.057831069e-06,0.3812122649
single,2.45000000,Q1,2.0,0.0,0.3503167044,-0.0004184908805,0.3503169543
single,2.45000000,Q2,4.0,0.75,0.3835478128,-0.003150512906,0.3835607519
single,2.45000000,Q3,6.0,-0.75,0.3865564115,0.0004447147828,0.3865566673
single,2.45000000,Q4,8.0,0.0,0.3871760112,-4.199093244e-05,0.3871760134
single,2.45000000,Q5,10.0,1.0,0.3873507539,-4.692974853e-05,0.3873507568
single,2.45000000,Q6,12.0,-1.0,0.3873627019,-2.258764682e-06,0.3873627019
single,2.50000000,Q1,2.0,0.0,0.355327254,-0.0004375473923,0.3553275234
single,2.50000000,Q2,4.0,0.75,0.389551026,-0.003236695636,0.3895644723
single,2.50000000,Q3,6.0,-0.75,0.3926350632,0.0004544574615,0.3926353262
single,2.50000000,Q4,8.0,0.0,0.3932709112,-4.381077621e-05,0.3932709137
single,2.50000000,Q5,10.0,1.0,0.3934502194,-4.845187636e-05,0.3934502224
single,2.50000000,Q6,12.0,-1.0,0.3934622791,-2.46246168e-06,0.3934622791
single,2.55000000,Q1,2.0,0.0,0.3602510008,-0.0004571701177,0.3602512908
single,2.55000000,Q2,4.0,0.75,0.3954916775,-0.003324221791,0.3955056477
single,2.55000000,Q3,6.0,-0.75,0.3986521046,0.0004642906757,0.398652375
single,2.55000000,Q4,8.0,0.0,0.3993044204,-4.567080303e-05,0.3993044231
single,2.55000000,Q5,10.0,1.0,0.3994883528,-5.000136711e-05,0.3994883559
single,2.55000000,Q6,12.0,-1.0,0.3995005211,-2.672117844e-06,0.3995005211
single,2.60000000,Q1,2.0,0.0,0.3650879448,-0.0004773590566,0.3650882568
single,2.60000000,Q2,4.0,0.75,0.4013697671,-0.003413091372,0.4013842786
single,2.60000000,Q3,6.0,-0.75,0.4046075357,0.0004742144252,0.4046078136
single,2.60000000,Q4,8.0,0.0,0.4052765388,-4.757101288e-05,0.4052765416
single,2.60000000,Q5,10.0,1.0,0.4054651541,-5.157822079e-05,0.4054651574
single,2.60000000,Q6,12.0,-1.0,0.4054774279,-2.887733173e-06,0.4054774279
single,2.65000000,Q1,2.0,0.0,0.3698380859,-0.0004981142091,0.3698384214
single,2.65000000,Q2,4.0,0.75,0.4071852949,-0.003503304379,0.4072003653
single,2.65000000,Q3,6.0,-0.75,0.4105013564,0.0004842287102,0.410501642
single,2.65000000,Q4,8.0,0.0,0.4111872663,-4.951140577e-05,0.4111872693
single,2.65000000,Q5,10.0,1.0,0.4113806233,-5.318243739e-05,0.4113806267
single,2.65000000,Q6,12.0,-1.0,0.4113929995,-3.109307667e-06,0.4113929995
single,2.70000000,Q1,2.0,0.0,0.3745014243,-0.000519435575,0.3745017845
single,2.70000000,Q2,4.0,0.75,0.4129382609,-0.003594860811,0.4129539083
single,2.70000000,Q3,6.0,-0.75,0.4163335668,0.0004943335307,0.4163338603
single,2.70000000,Q4,8.0,0.0,0.417036603,-5.14919817e-05,0.4170366062
single,2.70000000,Q5,10.0,1.0,0.4172347604,-5.481401691e-05,0.417234764
single,2.70000000,Q6,12.0,-1.0,0.4172472359,-3.336841325e-06,0.4172472359
single,2.75000000,Q1,2.0,0.0,0.3790779599,-0.0005413231545,0.3790783464
single,2.75000000,Q2,4.0,0.75,0.4186286651,-0.003687760669,0.4186449078
single,2.75000000,Q3,6.0,-0.75,0.4221041669,0.0005045288865,0.4221044684
single,2.75000000,Q4,8.0,0.0,0.4228245489,-5.351274067e-05,0.4228245523
single,2.75000000,Q5,10.0,1.0,0.4230275654,-5.647295935e-05,0.4230275691
single,2.75000000,Q6,12.0,-1.0,0.423040137,-3.570334149e-06,0.423040137
single,2.80000000,Q1,2.0,0.0,0.3835525569,-0.0005643017789,0.383552972
single,2.80000000,Q2,4.0,0.75,0.4242641844,-0.003782612198,0.4242810464
single,2.80000000,Q3,6.0,-0.75,0.4278213989,0.000514948955,0.4278217088
single,2.80000000,Q4,8.0,0.0,0.4285594317,-5.555969544e-05,0.4285594353
single,2.80000000,Q5,10.0,1.0,0.428767387,-5.816961981e-05,0.4287673909
single,2.80000000,Q6,12.0,-1.0,0.4287800618,-3.805950577e-06,0.4287800618
single,2.85000000,Q1,2.0,0.0,0.3879253033,-0.0005883684034,0.3879257495
single,2.85000000,Q2,4.0,0.75,0.4298447743,-0.00387941187,0.4298622801
single,2.85000000,Q3,6.0,-0.75,0.4334852152,0.0005255929578,0.4334855339
single,2.85000000,Q4,8.0,0.0,0.4342412031,-5.763292717e-05,0.4342412069
single,2.85000000,Q5,10.0,1.0,0.4344541768,-5.990393822e-05,0.4344541809
single,2.85000000,Q6,12.0,-1.0,0.4344669618,-4.043712861e-06,0.4344669618
single,2.90000000,Q1,2.0,0.0,0.3922043006,-0.0006132421044,0.39220478
single,2.90000000,Q2,4.0,0.75,0.4353663256,-0.003977834112,0.4353844975
single,2.90000000,Q3,6.0,-0.75,0.4390912039,0.0005363890744,0.4390915315
single,2.90000000,Q4,8.0,0.0,0.4398654056,-5.973992272e-05,0.4398654096
single,2.90000000,Q5,10.0,1.0,0.440083466,-6.167037185e-05,0.4400834703
single,2.90000000,Q6,12.0,-1.0,0.4400963627,-4.28567404e-06,0.4400963628
single,2.95000000,Q1,2.0,0.0,0.3963895488,-0.0006389228818,0.3963900637
single,2.95000000,Q2,4.0,0.75,0.4408288383,-0.004077878925,0.4408476991
single,2.95000000,Q3,6.0,-0.75,0.4446393649,0.000547337305,0.4446397018
single,2.95000000,Q4,8.0,0.0,0.4454320391,-6.18806821e-05,0.4454320434
single,2.95000000,Q5,10.0,1.0,0.4456552546,-6.346892071e-05,0.4456552591
single,2.95000000,Q6,12.0,-1.0,0.4456682647,-4.531834116e-06,0.4456682647
single,3.00000000,Q1,2.0,0.0,0.4004810479,-0.0006654107355,0.4004816006
single,3.00000000,Q2,4.0,0.75,0.4462323124,-0.004179546308,0.4462518854
single,3.00000000,Q3,6.0,-0.75,0.4501296983,0.0005584376494,0.4501300447
single,3.00000000,Q4,8.0,0.0,0.4509411037,-6.40552053e-05,0.4509411083
single,3.00000000,Q5,10.0,1.0,0.4511695426,-6.529958479e-05,0.4511695473
single,3.00000000,Q6,12.0,-1.0,0.4511826675,-4.782193088e-06,0.4511826675
single,3.05000000,Q1,2.0,0.0,0.4044787979,-0.0006927056657,0.404479391
single,3.05000000,Q2,4.0,0.75,0.4515767479,-0.004282836261,0.451597057
single,3.05000000,Q3,6.0,-0.75,0.4555622041,0.0005696901077,0.4555625603
single,3.05000000,Q4,8.0,0.0,0.4563925994,-6.626349233e-05,0.4563926042
single,3.05000000,Q5,10.0,1.0,0.45662633,-6.71623641e-05,0.456626335
single,3.05000000,Q6,12.0,-1.0,0.4566395713,-5.036750957e-06,0.4566395714
single,3.10000000,Q1,2.0,0.0,0.4083767043,-0.0007210601567,0.4083773409
single,3.10000000,Q2,4.0,0.75,0.4568638413,-0.004387926627,0.4568849126
single,3.10000000,Q3,6.0,-0.75,0.4609387237,0.000581127949,0.46093909
single,3.10000000,Q4,8.0,0.0,0.4617883905,-6.850234594e-05,0.4617883956
single,3.10000000,Q5,10.0,1.0,0.462027487,-6.905849825e-05,0.4620274922
single,3.10000000,Q6,12.0,-1.0,0.4620408487,-5.294608688e-06,0.4620408487
single,3.15000000,Q1,2.0,0.0,0.4121414698,-0.0007518536717,0.4121421556
single,3.15000000,Q2,4.0,0.75,0.4621028621,-0.004495789064,0.4621247313
single,3.15000000,Q3,6.0,-0.75,0.4662693178,0.0005929329405,0.4662696948
single,3.15000000,Q4,8.0,0.0,0.4671386627,-7.075429779e-05,0.467138668
single,3.15000000,Q5,10.0,1.0,0.4673832309,-7.099475998e-05,0.4673832363
single,3.15000000,Q6,12.0,-1.0,0.4673967305,-5.550854358e-06,0.4673967305
single,3.20000000,Q1,2.0,0.0,0.4158007832,-0.0007839391028,0.4158015222
single,3.20000000,Q2,4.0,0.75,0.4672861022,-0.00460561558,0.4673087984
single,3.20000000,Q3,6.0,-0.75,0.4715456204,0.0006049539317,0.4715460084
single,3.20000000,Q4,8.0,0.0,0.4724349459,-7.303387388e-05,0.4724349516
single,3.20000000,Q5,10.0,1.0,0.4726850653,-7.296551735e-05,0.472685071
single,3.20000000,Q6,12.0,-1.0,0.4726987091,-5.809572532e-06,0.4726987091
single,3.25000000,Q1,2.0,0.0,0.4193546445,-0.0008173164501,0.419355441
single,3.25000000,Q2,4.0,0.75,0.4724135616,-0.004717406174,0.4724371145
single,3.25000000,Q3,6.0,-0.75,0.4767676314,0.0006171909225,0.4767680309
single,3.25000000,Q4,8.0,0.0,0.4776772402,-7.534107421e-05,0.4776772462
single,3.25000000,Q5,10.0,1.0,0.4779329903,-7.497077036e-05,0.4779329962
single,3.25000000,Q6,12.0,-1.0,0.4779467845,-6.07076321e-06,0.4779467846
single,3.30000000,Q1,2.0,0.0,0.4228030537,-0.0008519857135,0.4228039121
single,3.30000000,Q2,4.0,0.75,0.4774852403,-0.004831160847,0.4775096804
single,3.30000000,Q3,6.0,-0.75,0.4819353508,0.000629643913,0.4819357621
single,3.30000000,Q4,8.0,0.0,0.4828655456,-7.767589876e-05,0.4828655518
single,3.30000000,Q5,10.0,1.0,0.4831270058,-7.701051901e-05,0.4831270119
single,3.30000000,Q6,12.0,-1.0,0.4831409568,-6.334426391e-06,0.4831409568
single,3.35000000,Q1,2.0,0.0,0.4261460107,-0.0008879468931,0.4261469358
single,3.35000000,Q2,4.0,0.75,0.4825011384,-0.004946879597,0.4825264968
single,3.35000000,Q3,6.0,-0.75,0.4870487787,0.0006423129031,0.4870492022
single,3.35000000,Q4,8.0,0.0,0.487999862,-8.003834756e-05,0.4879998686
single,3.35000000,Q5,10.0,1.0,0.4882671118,-7.908476329e-05,0.4882671182
single,3.35000000,Q6,12.0,-1.0,0.4882812259,-6.600562075e-06,0.4882812259
single,3.40000000,Q1,2.0,0.0,0.4293835156,-0.0009251999887,0.4293845124
single,3.40000000,Q2,4.0,0.75,0.4874612557,-0.005064562427,0.4874875645
single,3.40000000,Q3,6.0,-0.75,0.492107915,0.0006551978928,0.4921083512
single,3.40000000,Q4,8.0,0.0,0.4930801895,-8.242842058e-05,0.4930801963
single,3.40000000,Q5,10.0,1.0,0.4933533084,-8.119350321e-05,0.4933533151
single,3.40000000,Q6,12.0,-1.0,0.4933675918,-6.869170263e-06,0.4933675918
single,3.45000000,Q1,2.0,0.0,0.4324728322,-0.0009655276803,0.43247391
single,3.45000000,Q2,4.0,0.75,0.4923731324,-0.005185270489,0.4924004352
single,3.45000000,Q3,6.0,-0.75,0.4971210179,0.0006684621737,0.4971214673
single,3.45000000,Q4,8.0,0.0,0.4981149152,-8.48343896e-05,0.4981149225
single,3.45000000,Q5,10.0,1.0,0.498394026,-8.330624673e-05,0.4983940329
single,3.45000000,Q6,12.0,-1.0,0.498408485,-7.136477205e-06,0.498408485
single,3.50000000,Q1,2.0,0.0,0.4354237658,-0.001008520949,0.4354249337
single,3.50000000,Q2,4.0,0.75,0.4972350386,-0.005308760313,0.4972633775
single,3.50000000,Q3,6.0,-0.75,0.5020861925,0.00068206828,0.5020866558
single,3.50000000,Q4,8.0,0.0,0.503102115,-8.725894555e-05,0.5031021225
single,3.50000000,Q5,10.0,1.0,0.5033873303,-8.542998995e-05,0.5033873375
single,3.50000000,Q6,12.0,-1.0,0.5034019712,-7.40334875e-06,0.5034019712
single,3.55000000,Q1,2.0,0.0,0.4382521595,-0.001053518927,0.4382534258
single,3.55000000,Q2,4.0,0.75,0.502044179,-0.00543463851,0.5020735932
single,3.55000000,Q3,6.0,-0.75,0.5070003776,0.000695955677,0.5070008553
single,3.55000000,Q4,8.0,0.0,0.5080386794,-8.970643628e-05,0.5080386873
single,3.55000000,Q5,10.0,1.0,0.508330096,-8.757603678e-05,0.5083301036
single,3.55000000,Q6,12.0,-1.0,0.5083449251,-7.671183892e-06,0.5083449252
single,3.60000000,Q1,2.0,0.0,0.4409580133,-0.001100521612,0.4409593866
single,3.60000000,Q2,4.0,0.75,0.5068005535,-0.005562905082,0.5068310832
single,3.60000000,Q3,6.0,-0.75,0.5118635731,0.0007101243645,0.5118640657
single,3.60000000,Q4,8.0,0.0,0.5129246084,-9.217686178e-05,0.5129246167
single,3.60000000,Q5,10.0,1.0,0.5132223232,-8.974438722e-05,0.513222331
single,3.60000000,Q6,12.0,-1.0,0.5132373467,-7.939982629e-06,0.5132373468
single,3.65000000,Q1,2.0,0.0,0.4435413272,-0.001149529006,0.4435428168
single,3.65000000,Q2,4.0,0.75,0.5115041622,-0.005693560027,0.5115358488
single,3.65000000,Q3,6.0,-0.75,0.5166757789,0.0007245743426,0.516676287
single,3.65000000,Q4,8.0,0.0,0.5177599021,-9.467022207e-05,0.5177599107
single,3.65000000,Q5,10.0,1.0,0.5180640117,-9.193504126e-05,0.5180640199
single,3.65000000,Q6,12.0,-1.0,0.518079236,-8.209744962e-06,0.5180792361
single,3.70000000,Q1,2.0,0.0,0.4460021012,-0.001200541108,0.446003717
single,3.70000000,Q2,4.0,0.75,0.5161550051,-0.005826603345,0.5161878908
single,3.70000000,Q3,6.0,-0.75,0.5214369951,0.0007393056114,0.5214375192
single,3.70000000,Q4,8.0,0.0,0.5225445604,-9.718651714e-05,0.5225445694
single,3.70000000,Q5,10.0,1.0,0.5228551616,-9.414799891e-05,0.5228551701
single,3.70000000,Q6,12.0,-1.0,0.522870593,-8.480470891e-06,0.5228705931
single,3.75000000,Q1,2.0,0.0,0.4483232085,-0.001253998446,0.4483249623
single,3.75000000,Q2,4.0,0.75,0.5207553239,-0.005962450549,0.5207894567
single,3.75000000,Q3,6.0,-0.75,0.5261497039,0.0007543760771,0.5261502447
single,3.75000000,Q4,8.0,0.0,0.5272811113,-9.972103801e-05,0.5272811208
single,3.75000000,Q5,10.0,1.0,0.5275983129,-9.637847574e-05,0.5275983217
single,3.75000000,Q6,12.0,-1.0,0.5276139609,-8.75068219e-06,0.527613961
single,3.80000000,Q1,2.0,0.0,0.4504544256,-0.001311192847,0.4504563339
single,3.80000000,Q2,4.0,0.75,0.5253116924,-0.006102320107,0.5253471353
single,3.80000000,Q3,6.0,-0.75,0.5308211839,0.0007699555483,0.5308217423
single,3.80000000,Q4,8.0,0.0,0.531976968,-0.0001022599758,0.5319769778
single,3.80000000,Q5,10.0,1.0,0.5323009135,-9.861244159e-05,0.5323009227
single,3.80000000,Q6,12.0,-1.0,0.5323167976,-9.016044021e-06,0.5323167977
single,3.85000000,Q1,2.0,0.0,0.4524418216,-0.001370939342,0.4524438986
single,3.85000000,Q2,4.0,0.75,0.5298180807,-0.006245094341,0.5298548856
single,3.85000000,Q3,6.0,-0.75,0.5354447585,0.000785888263,0.5354453353
single,3.85000000,Q4,8.0,0.0,0.5366253304,-0.0001048159972,0.5366253407
single,3.85000000,Q5,10.0,1.0,0.5369561316,-0.0001008627661,0.536956141
single,3.85000000,Q6,12.0,-1.0,0.5369722621,-9.280532648e-06,0.5369722622
single,3.90000000,Q1,2.0,0.0,0.4542853964,-0.001433237932,0.4542876573
single,3.90000000,Q2,4.0,0.75,0.5342744887,-0.006390773251,0.5343127092
single,3.90000000,Q3,6.0,-0.75,0.5400204278,0.000802174221,0.5400210236
single,3.90000000,Q4,8.0,0.0,0.5412261987,-0.0001073891021,0.5412262093
single,3.90000000,Q5,10.0,1.0,0.541563967,-0.0001031294491,0.5415639768
single,3.90000000,Q6,12.0,-1.0,0.5415803544,-9.544148072e-06,0.5415803545
single,3.95000000,Q1,2.0,0.0,0.4559851502,-0.001498088616,0.4559876111
single,3.95000000,Q2,4.0,0.75,0.5386809164,-0.006539356836,0.5387206074
single,3.95000000,Q3,6.0,-0.75,0.5445481916,0.0008188134225,0.5445488073
single,3.95000000,Q4,8.0,0.0,0.5457795727,-0.0001099792906,0.5457795838
single,3.95000000,Q5,10.0,1.0,0.5461244198,-0.0001054124908,0.54612443
single,3.95000000,Q6,12.0,-1.0,0.5461410745,-9.806890292e-06,0.5461410746
single,4.00000000,Q1,2.0,0.0,0.4575410828,-0.001565491394,0.457543761
single,4.00000000,Q2,4.0,0.75,0.5430373637,-0.006690845097,0.5430785816
single,4.00000000,Q3,6.0,-0.75,0.5490280501,0.0008358058675,0.5490286863
single,4.00000000,Q4,8.0,0.0,0.5502854526,-0.0001125865627,0.5502854641
single,4.00000000,Q5,10.0,1.0,0.55063749,-0.0001077118911,0.5506375006
single,4.00000000,Q6,12.0,-1.0,0.5506544225,-1.006875931e-05,0.5506544226
single,4.05000000,Q1,2.0,0.0,0.4589531943,-0.001635446266,0.4589561082
single,4.05000000,Q2,4.0,0.75,0.5473438308,-0.006845238033,0.5473866334
single,4.05000000,Q3,6.0,-0.75,0.5534600032,0.0008531515558,0.5534606608
single,4.05000000,Q4,8.0,0.0,0.5547438383,-0.0001152109183,0.5547438502
single,4.05000000,Q5,10.0,1.0,0.5551031776,-0.0001100276501,0.5551031885
single,4.05000000,Q6,12.0,-1.0,0.5551203983,-1.032975512e-05,0.5551203984
single,4.10000000,Q1,2.0,0.0,0.4601601884,-0.001707378584,0.4601633559
single,4.10000000,Q2,4.0,0.75,0.5516076171,-0.007004376525,0.5516520865
single,4.10000000,Q3,6.0,-0.75,0.5578521956,0.0008710655205,0.5578528757
single,4.10000000,Q4,8.0,0.0,0.5591630508,-0.0001178393436,0.5591630632
single,4.10000000,Q5,10.0,1.0,0.5595298559,-0.0001123574832,0.5595298671
single,4.10000000,Q6,12.0,-1.0,0.5595473851,-1.058459572e-05,0.5595473852
single,4.15000000,Q1,2.0,0.0,0.4611869475,-0.001781521616,0.4611903884
single,4.15000000,Q2,4.0,0.75,0.5558257595,-0.007167513297,0.555871971
single,4.15000000,Q3,6.0,-0.75,0.5622013211,0.0008894604722,0.5622020247
single,4.15000000,Q4,8.0,0.0,0.5635397123,-0.0001204771214,0.5635397252
single,4.15000000,Q5,10.0,1.0,0.5639141257,-0.0001147023178,0.5639141374
single,4.15000000,Q6,12.0,-1.0,0.5639319798,-1.083542524e-05,0.5639319799
single,4.20000000,Q1,2.0,0.0,0.4620482249,-0.001858013677,0.4620519607
single,4.20000000,Q2,4.0,0.75,0.559996501,-0.007334205263,0.5600445265
single,4.20000000,Q3,6.0,-0.75,0.5665054193,0.0009082846544,0.5665061475
single,4.20000000,Q4,8.0,0.0,0.5678718201,-0.000123127384,0.5678718335
single,4.20000000,Q5,10.0,1.0,0.5682539718,-0.0001170627038,0.5682539839
single,4.20000000,Q6,12.0,-1.0,0.5682721648,-1.108351504e-05,0.5682721649
single,4.25000000,Q1,2.0,0.0,0.4627440207,-0.001936854766,0.4627480741
single,4.25000000,Q2,4.0,0.75,0.5641198416,-0.007504452424,0.5641697551
single,4.25000000,Q3,6.0,-0.75,0.5707644903,0.000927538067,0.570765244
single,4.25000000,Q4,8.0,0.0,0.5721593742,-0.0001257901314,0.572159388
single,4.25000000,Q5,10.0,1.0,0.5725493942,-0.0001194386412,0.5725494067
single,4.25000000,Q6,12.0,-1.0,0.57256794,-1.132886511e-05,0.5725679401
single,4.30000000,Q1,2.0,0.0,0.4632743349,-0.002018044883,0.4632787302
single,4.30000000,Q2,4.0,0.75,0.5681957814,-0.00767825478,0.5682476587
single,4.30000000,Q3,6.0,-0.75,0.574978534,0.00094722071,0.5749793143
single,4.30000000,Q4,8.0,0.0,0.5764023745,-0.0001284653635,0.5764023888
single,4.30000000,Q5,10.0,1.0,0.5768003929,-0.0001218301299,0.5768004058
single,4.30000000,Q6,12.0,-1.0,0.5768193054,-1.157147545e-05,0.5768193055
single,4.35000000,Q1,2.0,0.0,0.4636391675,-0.002101584028,0.4636439305
single,4.35000000,Q2,4.0,0.75,0.5722243204,-0.007855612331,0.5722782396
single,4.35000000,Q3,6.0,-0.75,0.5791475505,0.0009673325835,0.5791483583
single,4.35000000,Q4,8.0,0.0,0.580600821,-0.0001311530805,0.5806008358
single,4.35000000,Q5,10.0,1.0,0.5810069679,-0.0001242371699,0.5810069812
single,4.35000000,Q6,12.0,-1.0,0.581026261,-1.181134606e-05,0.5810262612
single,4.40000000,Q1,2.0,0.0,0.4638206378,-0.002186188651,0.46382579
single,4.40000000,Q2,4.0,0.75,0.5762080961,-0.008037448237,0.57626415
single,4.40000000,Q3,6.0,-0.75,0.5832744815,0.0009879674675,0.5832753182
single,4.40000000,Q4,8.0,0.0,0.5847577237,-0.0001338507536,0.584757739
single,4.40000000,Q5,10.0,1.0,0.5851721575,-0.0001266613362,0.5851721712
single,4.40000000,Q6,12.0,-1.0,0.5851918496,-1.204641411e-05,0.5851918497
single,4.45000000,Q1,2.0,0.0,0.4637883744,-0.002269678561,0.463793928
single,4.45000000,Q2,4.0,0.75,0.5801515884,-0.008225330546,0.5802098944
single,4.45000000,Q3,6.0,-0.75,0.5873643237,0.001009284654,0.5873651909
single,4.45000000,Q4,8.0,0.0,0.5888781952,-0.0001365540877,0.588878211
single,4.45000000,Q5,10.0,1.0,0.5893011228,-0.0001291053035,0.589301137
